t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19 
9.00971,11.062187715505067,4.169475729360399,0.5865817600490175,0.5454433782344847,0.05630998803605916,-0.5230595410309575,0.6524765319851804,3.0378007864443326,-10.667078098456265,-0.8362164737332509,-0.7208875144391977,1.6551154652581863,0.1689160717718351,-16.51298126260245,-23.604553316093305,4.8525525904314115,-3.200990573720721,6.358723611531559,-0.5891608041710811,6.847761758002634,6.867793989184233,6.879260409888553,6.879259646048771,0.007701834605739968,2.8908492699132535e-05,0.045001181628123096,0.012178955781393993,0.0001648932165087518,0.04491323237149483,0.018080501013388418,8.275744838528228e-05,0.04500577723753023,0.020184785451346735,2.8168223673247687e-05,0.046042088578575315,0.020200051494048795,2.8731359375328744e-05,0.045409957842389194,0.020303988942520255,4.0516165171207627e-05,0.04499022569420877,0.020399569779015712,5.008130905800069e-05,0.04874607169892498,0.021358278333224033,5.221478483209346e-05,0.04578776612940413,0.02774635792660851,0.0010570131470227773,0.08776699228658984,0.9740207453040445,0.00014073419745114018,0.04693450486886363,0.9777354959914445,2.816985383203414e-05,0.046064685809642764,0.9777513103754379,2.8717085507550706e-05,0.045382755130344586,0.9778304023636811,3.721206560374496e-05,0.04498962117620785,0.9779062041071989,4.469530418285969e-05,0.04503654430029532,0.978557492260037,4.440866687823905e-05,0.04502365593109508,0.9804074528394694,0.00014317320808486522,0.04491021427260182,0.9846292563051952,7.728196908874331e-05,0.04500284903165712,0.9875157118470211,1.8922314572252303e-05,0.045002944664599996,0.9899275119480246,1.8220464481905024e-05,0.045002052276053646,0.9932818659728548,3.6653769031708034e-05,0.04498952245660706
9.0319,11.125571678550166,3.9269089851904964,0.5692015014775094,0.5546345601828684,0.03828498018012542,-0.5180792961687406,0.6500036997434421,2.671354538004155,-11.190896291623968,-0.7285315158298946,-0.791921991398779,1.796224473695739,0.15584176598881833,-17.43457861736943,-22.649207781822884,5.304920863160731,-0.49245674305867654,5.209436408795253,-0.0570159262523362,6.860636686941198,6.8625760638525115,6.8792603482322905,6.879259512813556,0.0076728507014532914,2.8983904286675936e-05,0.04500114308191478,0.012016189067446083,0.00016276671394790953,0.044927976000262305,0.01799454294021164,8.595807317677479e-05,0.045005344397028,0.02015639275153709,2.8392699809646205e-05,0.04605340427887249,0.02017107384276303,2.897765128576287e-05,0.04542171201578597,0.02026389426203125,4.009468048900392e-05,0.04498972324762265,0.020350260499331512,4.9309279684202445e-05,0.04863539799839065,0.021305760752341474,5.2517580882561e-05,0.045797109649289194,0.026833520770766017,0.0009128371558424948,0.0870328431212997,0.9738722917235796,0.00014845358046493897,0.047149339439824356,0.977707101633161,2.8394358283559518e-05,0.04607653088278231,0.9777223469171809,2.896345825708853e-05,0.04539359292440018,0.9777933705817794,3.703178190180893e-05,0.04498917482316774,0.9778619435113649,4.426059583404189e-05,0.04503825929772163,0.9785127380550489,4.4754204988159766e-05,0.04502417398033352,0.9802632790537109,0.00014417378575860493,0.044925251421122046,0.9845490107236341,8.02455815610786e-05,0.04500240602264601,0.9874966421805881,1.9069666433076747e-05,0.04500296504915868,0.9899091392360192,1.8372712005346066e-05,0.04500206854130484,0.9932448439631244,3.702200973036411e-05,0.044989173118793094
9.05409,11.180597932236116,3.6729486913355505,0.5543220207988164,0.5643718983821162,0.019106548490514415,-0.5123562829138762,0.6469980999287807,2.284456749781056,-11.693514025502692,-0.6108078705557457,-0.8028502982346628,1.9118291848095355,0.15457650250039978,-18.36995055045073,-21.599260424133536,5.769351655864826,0.43596594416884804,2.659234523603276,0.12710292266038292,6.872265569944188,6.867944981495138,6.879260286168401,6.879259375246998,0.007643767680579431,2.908302087386183e-05,0.045001100598662004,0.011855824247446517,0.00016036481999956654,0.044940290093013625,0.01790506051265294,8.948242755869846e-05,0.04500481127517681,0.020127741385780693,2.865136575639868e-05,0.04606700139057413,0.020141814740077032,2.9259102685998995e-05,0.045434850385805484,0.0202241810514805,3.971321055074615e-05,0.04498918767772297,0.020301690474700488,4.8570024631023537e-05,0.04853116561634941,0.021252876142388574,5.288460995290192e-05,0.045808453566938856,0.02604030841631866,0.0007932123544473534,0.08611572704325125,0.9737150164220576,0.00015727530152195258,0.04740839703506267,0.9776784485779514,2.8653055209639525e-05,0.046090742954697186,0.9776931019430678,2.924497411299272e-05,0.04540567953100757,0.977756481781953,3.6888799826430526e-05,0.044988692638943596,0.9778180925409796,4.3850970385213056e-05,0.045040200053260745,0.9784675798397002,4.515821534862887e-05,0.04502474783407951,0.9801181035859704,0.00014517546774055277,0.04493792737533551,0.9844655157729802,8.349495065385724e-05,0.04500186054892944,0.9874774026912951,1.9239489292949144e-05,0.04500298858737142,0.9898905935130072,1.854572301193196e-05,0.045002086286909194,0.9932074359629105,3.7408000213849505e-05,0.04498878192386415
9.07628,11.226807613358437,3.408089406213327,0.5421692867721575,0.5743037700206293,-0.0007168133379508887,-0.5058220746210306,0.6436729733223795,1.8768017445343932,-12.172831952752537,-0.48277785364948295,-0.7931756015734267,1.9708413340635247,0.1573970948836881,-19.247141092674052,-20.338798941717663,6.150749769938848,-17.310625463107506,18.04024248238538,-3.358727301072402,6.761756086627612,6.8759538073108875,6.879260225934714,6.8792592334879,0.007614562418607668,2.9205261971763126e-05,0.04500105385166591,0.01169817731730183,0.00015764693014468732,0.04495065901697434,0.017811714338381152,9.334617427179143e-05,0.045004150504486105,0.020098796052739766,2.8945333040927567e-05,0.04608294866289083,0.02011223792195704,2.9576818119991386e-05,0.04544949170010798,0.02018480669883603,3.93743526444689e-05,0.04498861751482292,0.02025382830778464,4.7862166915846233e-05,0.048433026403963624,0.02119955956579383,5.3316576594741614e-05,0.04582186052112203,0.025347123840613817,0.0006931845757048445,0.08498842069409734,0.973547626819408,0.0001673896026496597,0.04772302262461756,0.9776495015213719,2.8947056579589256e-05,0.046107400334841446,0.977663539207601,2.956273546681417e-05,0.04541911496213434,0.9777196979014007,3.678388055229004e-05,0.044988172918990973,0.9777746270806661,4.3465460313621867e-05,0.04504240757892424,0.9784219582787576,4.562156094263891e-05,0.045025380352120815,0.979971963219047,0.0001461403669233005,0.044948745627354125,0.9843784722828541,8.704349012611134e-05,0.0450011875825846,0.9874579702143303,1.9432476964690457e-05,0.04500301534754293,0.989871853390715,1.8740122292229545e-05,0.04500210554157356,0.993169625011096,3.7810951814541e-05,0.04498834701216673
9.09848,11.263759271379563,3.1328958823355917,0.5329531447492766,0.5854126390176184,-0.023177970515113513,-0.49885225427353136,0.6386685025540775,1.4496806490492025,-12.62417846925654,-0.34628407687805834,-1.177322695198181,2.371179654170077,0.08286221838631048,-20.359531214899153,-18.90667598541562,6.574397103183349,3.5936623830516847,14.814160197320017,0.7364458791809491,6.842156804134023,6.817118720530854,6.879260168813224,6.87925909252424,0.0075852124521703255,2.9349966437341382e-05,0.045001002485357405,0.011543601597660026,0.0001545757196418032,0.04495945037444124,0.017714154429790286,9.755990859086653e-05,0.04500332810994169,0.020069520261057017,2.9275791682748732e-05,0.046101318400500996,0.020082305944662638,2.9931977294403114e-05,0.04546576913439577,0.020145725949008927,3.908074982710329e-05,0.044988011285149475,0.020206643887179628,4.71844206050134e-05,0.04834067044105647,0.021145745324413077,5.381424138075341e-05,0.04583740246343845,0.0247381586432094,0.0006089651974044214,0.08362645220181557,0.9733685963599971,0.00017903045941092822,0.04810812483086826,0.9776202239684046,2.927755296721168e-05,0.046126587037876476,0.9776336212884154,2.9917919185648e-05,0.04543400919146694,0.9776829800666523,3.6717834748340465e-05,0.04498761399904016,0.977731523886893,4.310319377305594e-05,0.045044934184432436,0.9783758131634438,4.614511531373148e-05,0.045026074401478884,0.9798249468201532,0.00014701639889375237,0.04495809647332804,0.9842875716828933,9.09005999609333e-05,0.045000356177854174,0.9874383208472117,1.96493671186441e-05,0.045003045398040904,0.9898528968234599,1.8956567255074215e-05,0.04500212632937084,0.9931313950804898,3.8229930606208206e-05,0.04498786658223803
9.12067,11.290962639290115,2.84802723807227,0.5268696654539526,0.5982368596167418,-0.049017034387767125,-0.4901825115688525,0.632002610812419,0.9978740542826388,-13.04374416579253,-0.2003889707245966,-1.097574279240593,2.6999266769983565,0.09920498686121129,-21.51581347892264,-17.278232755576568,7.085602382936507,1.6527871487930632,1.9099920010917453,0.36270227447283454,6.8787983626833045,6.866467633294881,6.87926010035723,6.879258952413577,0.007555695876824207,2.9516575346118265e-05,0.0450009460951837,0.01139247960579054,0.00015112199186948663,0.04496694374223877,0.017612028367242006,0.00010212606254828073,0.04500230209015095,0.020039876086836397,2.9644174220620345e-05,0.046122196211375796,0.02005197994035803,3.0326004304611152e-05,0.045483837064715836,0.020106890885784885,3.883506322404273e-05,0.0449873673410648,0.02016010781058853,4.653607659109423e-05,0.04825389498565202,0.021091366442128223,5.437888228485343e-05,0.04585517534479521,0.02420052689145391,0.0005376317517554878,0.08201198023033492,0.9731761084370771,0.00019248792291992495,0.048583446137740974,0.9775905779907877,2.9645977616923807e-05,0.0461484034651996,0.9776033093428392,3.0311945576070726e-05,0.04545048711401577,0.9776462884772021,3.6691589450154626e-05,0.04498701409642723,0.9776887600201826,4.2763866710385234e-05,0.045047848469399195,0.9783290829752364,4.6730188207532785e-05,0.04502683321751702,0.9796772124313033,0.00014773438884991945,0.044966285101879486,0.9841925022243794,9.506945851376287e-05,0.044999328160716265,0.9874184297966606,1.989105055111115e-05,0.04500307882381159,0.9898337009767136,1.9195846746255135e-05,0.045002148676116946,0.9930927311259841,3.8663954505637e-05,0.044987338733471355
9.14286,11.307852172391872,2.5542415928021214,0.5241484838884335,0.611409713161867,-0.07579188331465218,-0.47937458971431796,0.6250039683671276,0.5204079319570554,-13.4271724197382,-0.04314950137170413,-1.0608966108950828,2.7423120822877047,0.1072538597853451,-22.52884915706152,-15.483149539334473,7.5281726331246706,-0.13156938467245785,0.02469770550851654,0.014708224777640664,6.879160241534762,6.878661364838657,6.879259999034536,6.879258796088202,0.007525991105364958,2.970477145924965e-05,0.04500088420653265,0.011245209618767044,0.00014726998702349544,0.04497335294596325,0.017504993011147454,0.00010703535609454882,0.04500102074937553,0.020009823791495344,3.0052295341055895e-05,0.046145688218212286,0.020021219252128943,3.076068822908786e-05,0.045503877016828925,0.020068251010732438,3.8639875052446594e-05,0.04498668368862621,0.020114190634795408,4.5917175793122905e-05,0.04817262775875431,0.02103635375839696,5.501268373126107e-05,0.04587531254049137,0.02372362597338594,0.0004769009180679706,0.08013856924811019,0.9729679827108345,0.00020812572624248158,0.04917533908932002,0.9775605238446591,3.0054146128743844e-05,0.04617297483243702,0.9775725627442466,3.0746598592639615e-05,0.04546869207043044,0.977609582254007,3.670622319528433e-05,0.04498637115086466,0.9776463121056249,4.244791455771028e-05,0.04505124202065842,0.9782817040914522,4.737888378408724e-05,0.04502766072155484,0.9795290065094956,0.00014820592180770528,0.04497355206683677,0.9840929575748391,9.954464954035638e-05,0.04499805648035054,0.9873982711330594,2.0158663601175264e-05,0.04500311573986751,0.9898142420261987,1.9458950514879824e-05,0.04500217261327424,0.9930536190526227,3.911207336143375e-05,0.04498676130763015
9.16505,11.313892728732204,2.2523858501074536,0.5250281215344419,0.6240308297827277,-0.10254461591843002,-0.46779218199742806,0.6174437661320638,0.020461125018163287,-13.770765255731838,0.1239112234694371,-1.0638163203440358,2.74286015906347,0.10758025595241323,-23.438965941218278,-13.611287488732282,7.8897655499166195,-0.1891613081956088,-0.05171930039349364,0.0034897669424591334,6.8792226573818,6.879105250771829,6.879259842151173,6.8792585966851,0.0074960769222384704,2.9914183126486857e-05,0.045000816301788364,0.011102188415473762,0.00014302120329328237,0.044978843929163105,0.01739273102914083,0.00011226198200662436,0.04499942088029301,0.019979321680111514,3.0502111383831124e-05,0.0461718980154279,0.01998998131573179,3.123793639715129e-05,0.04552609174739789,0.02002975370584928,3.849730488315904e-05,0.044985958346747526,0.020068862790986727,4.532784380868101e-05,0.04809683861716475,0.020980635693835372,5.571806456159025e-05,0.04589796553583988,0.023298672736924292,0.0004249532364616467,0.0780157641419714,0.9727415792182331,0.00022640349260154446,0.04991909132607596,0.9775300198286118,3.0504016047292328e-05,0.046200429133814794,0.9775413389657227,3.122377852395469e-05,0.04548877728460228,0.9775728195216808,3.676273232609619e-05,0.044985683193479634,0.9776041562467377,4.2155858887245524e-05,0.04505523752877158,0.9782336106389659,4.809345248627779e-05,0.04502856083401446,0.9793806839779465,0.00014832253154903463,0.04498008780736094,0.9839886486081585,0.00010430896668057599,0.044996483296960585,0.9873778177080951,2.045342496440526e-05,0.04500315626424694,0.9897944951045423,1.974692165635503e-05,0.045002198166313116,0.9930140458062948,3.957324632781638e-05,0.0449861322727467
9.18724,11.308610830229538,1.943363668894755,0.5297074172601053,0.6359792407723952,-0.1292116523137455,-0.45573702178241793,0.6092082778650443,-0.4996824517161378,-14.072818843595027,0.2989962030295635,-1.0680140754698957,2.7417124351425284,0.10765769878261197,-24.25350335750316,-11.681712838182468,8.1692243714756,-0.20002746902095836,-0.06884088551988206,0.0013616483090039043,6.879242060097393,6.87919704367941,6.879259603912554,6.879258324288031,0.00746593262446874,3.0144297769730824e-05,0.045000741829659026,0.010963791173216202,0.0001383972422575608,0.04498354702275822,0.017274971633581368,0.00011775939555946597,0.044997425531873685,0.019948326001959713,3.099567815179886e-05,0.046200915492408484,0.01995822156596813,3.1759749763658e-05,0.04555070478681518,0.01999134495377484,3.8408752074435195e-05,0.04498518948280173,0.020024094701275214,4.476808971151602e-05,0.048026524010109505,0.02092413820167856,5.649749215681075e-05,0.045923299087369356,0.022918352611167186,0.00038032012575710717,0.07567289741055692,0.9724936695826354,0.0002479096355976811,0.050861990443266836,0.9774990221838122,3.099764479955647e-05,0.04623088800548552,0.9775095934892749,3.174547644778362e-05,0.045510900724305345,0.9775359576208034,3.68619008774739e-05,0.04498494849127504,0.9775622681419183,4.1888104819497526e-05,0.045060002502954166,0.978184734546363,4.887609260277434e-05,0.045029537139229,0.9792327236664853,0.00014796031146131682,0.04498603995610059,0.9838793177396294,0.00010933086852900441,0.04499453738445695,0.9873570411021851,2.0776605909908614e-05,0.045003200512118716,0.9897744342642139,2.0060840328451048e-05,0.045002225352409324,0.9929739994711789,4.0046335115897396e-05,0.04498544988205066
9.20943,11.291581671643332,1.6281114289344571,0.5383443049933705,0.647235623723852,-0.1557625077018985,-0.44323406144553856,0.6003031400586412,-1.0379017578214724,-14.332052459671496,0.4802827663694599,-1.0724529659671385,2.740184759198561,0.10768791567116737,-24.969315046523587,-9.703142491203876,8.36515008199817,-0.2033714748285482,-0.07514738967192108,0.0006924139488927132,6.8792501426012045,6.879227905562563,6.879259248822729,6.879257943787108,0.007435538099014742,3.0394525453998713e-05,0.0450006601972033,0.010830350224937441,0.0001334409482787602,0.04498756600635824,0.017151514283391914,0.00012345735018945393,0.044994940979610945,0.019916790760147282,3.153524181242914e-05,0.04623281151295806,0.019925893250167345,3.2328315800787064e-05,0.04557796170009688,0.01995297017831031,3.837477546453352e-05,0.044984375408735844,0.019979856812916124,4.4237888359089344e-05,0.04796173779133487,0.020866784531173948,5.7353670504616955e-05,0.04595149825170634,0.022576544525128382,0.00034180808603880377,0.0731608097612382,0.9722202605899144,0.0002734089927210027,0.052066969308713004,0.9774674849030132,3.153728079904509e-05,0.046264464889524744,0.9774772796236533,3.2313865621668054e-05,0.045535218717074326,0.977498953333217,3.7004287586302266e-05,0.04498416554913717,0.9775206231252886,4.1645016629507306e-05,0.04506577207115971,0.9781350054475105,4.972909885257903e-05,0.04503059283528108,0.9790857299598247,0.0001469937066604993,0.04499151663249697,0.9837647548829977,0.00011456285663179785,0.04499213042158639,0.9873359115124603,2.112958972487087e-05,0.04500324860374408,0.9897540323876005,2.0401876613300788e-05,0.045002254182759466,0.9929334693118107,4.053015936829841e-05,0.044984712678304506
9.23162,11.262428302911513,1.3075917783778515,0.5510558873720284,0.6577854417296042,-0.1821687265534128,-0.43029926223384013,0.590738196861486,-1.5920059307391505,-14.547378820637872,0.6659171964241676,-1.0769660646502603,2.73851713306931,0.10770328130926168,-25.58339460538068,-7.684153204604804,8.476626052221697,-0.20467752089740174,-0.0782709684447169,0.0004162640762906105,6.879254155493632,6.879241315675039,6.879258721175658,6.879257408015658,0.007404873894000298,3.066420501444324e-05,0.04500057076765502,0.010702135493661627,0.00012821473127581372,0.04499098549416819,0.017022253228105286,0.00012926105528662734,0.0449918522638463,0.01988466748866917,3.2123271478114725e-05,0.046267621297522224,0.019892947211547878,3.29460386194654e-05,0.04560812446229369,0.019914575099123748,3.8395079186561565e-05,0.0449835147085688,0.01993611960458838,4.373720832774262e-05,0.047902626952236446,0.02080849493695,5.828959422394629e-05,0.045982771480400766,0.022268102423000254,0.0003084421021281292,0.07054972335761245,0.9719163502310781,0.00030391035883630736,0.05361584079804751,0.9774353595066537,3.2125396359459124e-05,0.04630125390263073,0.9774443482946049,3.29313290482986e-05,0.04556186816099253,0.9774617630788197,3.7190254397297134e-05,0.04498333323264426,0.9774791961858579,4.1426939430801914e-05,0.04507288692716588,0.9780843505711962,5.0654876314307624e-05,0.045031730481946586,0.9789404106118467,0.00014531934797798097,0.04499658940702754,0.9836448138318413,0.00011994105115641914,0.044989151567191986,0.9873143976206414,2.151389181871228e-05,0.045003300665966604,0.989733261081198,2.0771306402539156e-05,0.04500228466198962,0.9928924457951793,4.102351663136524e-05,0.04498391960726488
9.25382,11.220823149388789,0.9827893865639671,0.5679178853250939,0.6676157710116605,-0.20840243911198203,-0.4169472239513258,0.580524609888943,-2.159737391607346,-14.717900973451314,0.8540254348378876,-1.0815081463301295,2.736780190339695,0.10771251879380135,-26.093129869919096,-5.633428979660798,8.503139387657408,-0.20524469047913127,-0.0802141451592679,0.0002799755134023068,6.879256391706449,6.879248151986571,6.879257925953812,6.879256646506235,0.007373921295375084,3.095259862521346e-05,0.04500047285945505,0.010579339618289161,0.0001227958753724653,0.0449938768851753,0.0168871987545348,0.00013505447357048706,0.044988015806023386,0.019851905006382318,3.276248228685066e-05,0.04630531519205062,0.01985933165374675,3.361555780113356e-05,0.045641453973322546,0.01987610641051738,3.8468688606369386e-05,0.04498260643500869,0.01989285357836193,4.3266026226454116e-05,0.04784948968668899,0.020749186358727457,5.9308578222541505e-05,0.046017353098509274,0.02198868070019351,0.00027942172280674444,0.06792226084930013,0.9715755843226976,0.0003407659083804541,0.055609354227420374,0.9774025947953036,3.276471135015733e-05,0.04634130991465351,0.9774107478208891,3.360047371581037e-05,0.04559092851632799,0.9774243430197526,3.742005906706386e-05,0.04498245094284665,0.9774379619808379,4.123420501997717e-05,0.04508185986765187,0.9780326946513491,5.1655919847103956e-05,0.045032951611993874,0.9787975257846403,0.0001428848272063628,0.045001299229495764,0.9835194267716836,0.0001253870601578435,0.04498545897109544,0.987292466447212,2.193117342937707e-05,0.045003356832413514,0.9897120905598874,2.117052131064542e-05,0.045002316786835535,0.9928509205989233,4.152519625607913e-05,0.04498307017349627
9.27601,11.16648939641082,0.6547066945801004,0.5889642891842032,0.6767147502869962,-0.23443608970548727,-0.40319241197464634,0.56967442462824,-2.7387805939725656,-14.842914675254882,1.0427220414057008,-1.0860628142996667,2.7350001257893877,0.10771873184369887,-26.496345769301655,-3.5597700494923696,8.444557887100336,-0.20547937738224228,-0.08169740670539292,0.0002014098475629321,6.879257740519213,6.879252036161584,6.879256689281204,6.879255545704016,0.007342662410014029,3.1258885361055016e-05,0.04500036574526205,0.010462069952641026,0.00011726966564813681,0.04499630278271719,0.016746489909273306,0.00014070884526149233,0.0449832465772297,0.01981844914677386,3.345585960845826e-05,0.04634574817517804,0.019824991889146923,3.433976459982413e-05,0.04567816536150345,0.019837512098814954,3.8594311702425335e-05,0.044981650356148525,0.019850029238386264,4.2824339975667636e-05,0.04780288257489936,0.0206887720694971,6.041428923035899e-05,0.04605550595081522,0.021734593998018754,0.00025408670217475616,0.06536246709285952,0.9711897630695216,0.0003858212531760144,0.05815758699138493,0.9773691365768529,3.345821845075402e-05,0.04638461482413041,0.9773764236828834,3.4324138005754115e-05,0.04562234068870064,0.9773866490336006,3.769398615206794e-05,0.04498151882314719,0.9773968948517001,4.106712913781661e-05,0.04509349951347588,0.9779799598726191,5.2734778730048165e-05,0.045034256184369584,0.9786578152813348,0.00013971050330552101,0.04500566722527326,0.9833886141193213,0.00013081265236214776,0.044980866040649284,0.9872700831909009,2.238325631105353e-05,0.04500341724350658,0.989690489520717,2.160103917040676e-05,0.045002350544504334,0.9928088866060283,4.203399289496805e-05,0.04498216462408617
9.2982,11.099202168611699,0.3243596092208417,0.6141872006412116,0.6850714327904184,-0.26024236966137343,-0.3890494773992466,0.5582004565456999,-3.326771723504323,-14.921910972725433,1.2301186421922592,-1.0906226903012264,2.7331871455819745,0.10772320141111766,-26.791320646361022,-1.472068259903623,8.301121645204775,-0.2055196090893078,-0.08307922456884617,0.00014515505457324493,6.879258599265202,6.8792544203736785,6.879254667141613,6.879253910761281,0.007311080255873125,3.158215414090368e-05,0.04500024865087976,0.01035034813319332,0.00011172181944770561,0.0449983198720782,0.016600394146175767,0.00014609576309753905,0.04497729587735561,0.01978424246278056,3.420668399329857e-05,0.04638856871186797,0.019789870079626088,3.5121809520832114e-05,0.04571831553007492,0.019798741322826535,3.877077598841925e-05,0.0449806472332521,0.019807617055384297,4.2412183001965246e-05,0.047763836248351545,0.020627161289117655,6.161078037944657e-05,0.04609752417640391,0.021502704012524666,0.0002318899854940893,0.06294384676473705,0.9707481154344916,0.0004416476350300262,0.0613495865227426,0.9773349273667037,3.420921014915753e-05,0.04643101875792187,0.977341318301835,3.510538104824835e-05,0.045655726337871926,0.9773486365732582,3.8012460342418415e-05,0.04498053798876977,0.977355968863294,4.092598840606562e-05,0.045109157235051274,0.9779260658734581,5.3893999161076386e-05,0.045035641810537166,0.9785219233038377,0.00013589197749711338,0.045009708990688894,0.9832524872045417,0.00013612691477965549,0.04497511895710038,0.9872472110521632,2.287213873778019e-05,0.04500348204624723,0.9896684250053156,2.2064515401465444e-05,0.04500238591067535,0.9927663378865537,4.2548719474685585e-05,0.04498120415907384
9.32039,11.018789489806167,-0.007226854616434533,0.6435368596146961,0.6926757381768979,-0.2857942011717428,-0.3745333664853251,0.5461162497444133,-3.92130875988134,-14.954578235087755,1.414332191299832,-1.0951834591008756,2.7313435008952625,0.10772642260566422,-26.976795769957665,0.6207251563177277,8.073438471933489,-0.2053766288072035,-0.08465478892098569,8.586139923343774e-05,6.879259164979568,6.879255968957665,6.8792511084039205,6.87925138513825,0.007279158859562711,3.1921396310414466e-05,0.045000120754086624,0.010244116364356324,0.00010623176883699749,0.044999980445896794,0.01644929220077731,0.00015110194539845681,0.04496981368802533,0.01974922390791957,3.501855486099335e-05,0.046433043504028014,0.019753904996993272,3.596508263281632e-05,0.04576150749237408,0.019759743953269505,3.899736955703187e-05,0.044979599101881325,0.019765587412212578,4.202964317171589e-05,0.04773433528752237,0.020564258759650438,6.290252946721526e-05,0.04614373597839618,0.02129032765076643,0.00021237636175823523,0.060720313330814686,0.970236204071548,0.0005119113629436945,0.0651935142221026,0.9772999060599005,3.502130680326546e-05,0.0464801328129411,0.9773053708805031,3.594742133197516e-05,0.04568995699737097,0.9773102605004947,3.83760727634495e-05,0.04497951076582275,0.9773151579199226,4.0810943371315944e-05,0.04513126525273886,0.9778709298417694,5.513603168875847e-05,0.04503710264954915,0.9783903427435943,0.00013158056024350603,0.045013448002998585,0.9831112425816674,0.00014124462287430447,0.0449678596804753,0.987223811039169,2.3400012994170074e-05,0.04500355139369433,0.9896458622499198,2.2562755395751866e-05,0.04500242284707519,0.9927232696671489,4.3068219404793645e-05,0.044980191164870266
9.34258,10.925133017148438,-0.3390229688145029,0.6769218532026462,0.6995184360720745,-0.31106472861215756,-0.3596593711021932,0.5334360631774339,-4.519961749770331,-14.940803471995144,1.593493130987495,-1.099741054967234,2.72946489222253,0.10772832799071459,-27.05198140918951,2.709632802925051,7.7624800924951805,-0.20490788664636944,-0.08687578010420424,-1.7594534926165586e-05,6.879259543628246,6.879257017470099,6.8792441411186065,6.879247265490941,0.007246883361371642,3.227549819106935e-05,0.04499998118337203,0.01014324850642801,0.00010086785792831438,0.0450013329403387,0.01629365064432173,0.00015564155645558025,0.04496028568440439,0.019713328501007217,3.589540691235326e-05,0.04647768919548018,0.019717031893550434,3.6873103442838074e-05,0.04580603729946453,0.019720469988607107,3.92739646623972e-05,0.0449785095343583,0.019723910515298718,4.167689691386242e-05,0.047718531814461916,0.020499964278161455,6.429448148898265e-05,0.046194506109593754,0.021095162150040037,0.00019516550072639488,0.0587226083650259,0.9696342229030781,0.0006019811684698735,0.06954446166036612,0.9772640075763803,3.5898483520023635e-05,0.04653112054798352,0.9772685174624461,3.6853418056911674e-05,0.04572202247355804,0.9772714750904666,3.8785410028089676e-05,0.044978440918094394,0.9772744361139405,4.072180598217394e-05,0.045164646840474776,0.977814466758538,5.646308323131771e-05,0.04503862781957552,0.9782633912600742,0.0001269514835200547,0.04501692397896717,0.9829651486605882,0.00014609392107926413,0.04495856440711147,0.9871998417546606,2.3969284508382972e-05,0.045003625444031775,0.9896227645218731,2.3097728046680007e-05,0.04500246129854671,0.9926796782893518,4.3591377797024604e-05,0.04497912946296585
9.36477,10.818168545757459,-0.6699987079376402,0.714209504734617,0.7055911415114494,-0.3360272857705434,-0.3444431731667417,0.5201748832761204,-5.1202832146000326,-14.880672914133308,1.7657534674615958,-1.1042882487866457,2.727536996635826,0.1077279375432712,-27.016559210583168,4.7856801847991335,7.3695786675762625,-0.2035089844174576,-0.09084930585037082,-0.00028963210790888724,6.879259796349459,6.879257749199765,6.879228133431938,6.8792400280732995,0.007214240127365428,3.26432340062134e-05,0.04499982901658345,0.010047563696836759,9.568480959125092e-05,0.04500242190337273,0.01613398801491072,0.00015966262941100943,0.044947926556492504,0.019676487001242554,3.684149976466308e-05,0.04651939224453302,0.019679182835643613,3.784905790682261e-05,0.04584603640011935,0.019680869134007815,3.9600854599292e-05,0.04497738386470896,0.01968255622175816,4.135429354055462e-05,0.047726392278297246,0.02043417218214475,6.579209601670303e-05,0.04625023751801271,0.020915223755608135,0.00017993839443190032,0.05696011730914337,0.9689142555798028,0.0007199673232752939,0.07408202930087043,0.9772271624872485,3.6845089131910264e-05,0.04658225505540163,0.9772306917889039,3.782567354223465e-05,0.04574364796471077,0.9772322347727813,3.924031768531385e-05,0.04497733379972289,0.9772337788126386,4.0657301301882824e-05,0.04522018499128057,0.9777565898766005,5.787688193750348e-05,0.045040199109866196,0.9781412174190623,0.00012217384101189305,0.045020195178066276,0.9828145271287612,0.0001506215318268888,0.044946438621658896,0.9871752591618703,2.458259279036107e-05,0.045003704359109,0.9895990929413259,2.367158054728458e-05,0.045002501189513634,0.9926355611578439,4.411713150799788e-05,0.04497802456103165
