t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20,mu_21,nu_21,tau_21 
18.0479,1.9877253674679956,1.8693250711853522,1.446921829057064,-0.3750284941731968,0.13940098029892578,0.1481584953039807,-0.929738276249624,-12.120924922821983,1.6980710084929707,-8.667779183669982,5.712262030103567,-4.909480469351119,0.1156728224197392,-7.855336980488155,-5.130437191330518,22.493228629163163,19.192207031170124,-6.146295095263005,-1.2839656250722793,6.879241977961629,6.838200075267481,6.794558593754544,6.879255302301764,0.0006463076025838546,9.334835089568103e-06,0.04497971535088159,0.0011632217105777582,1.6788557838935003e-05,0.04051428477927996,0.001561548171836456,2.1743454843456737e-05,0.044974547674125724,0.0019245170787862442,2.850506119750911e-05,0.044998422286745644,0.002216994174190166,3.83419819282765e-05,0.045003667095898515,0.00238495566025893,3.978127760654631e-05,0.04499555992779743,0.0025551846482091607,4.216621606571836e-05,0.04498605347984815,0.0027279628948376944,4.571913679073489e-05,0.044996005004461076,0.0028977514869924915,5.031980338793683e-05,0.04498405227212327,0.0031342223205689506,5.522332004174727e-05,0.04049699422478465,0.003464339631215217,5.9705756826774704e-05,0.04497769866964108,0.00389259630846446,6.882440159993801e-05,0.04500633541664441,0.004139860306437231,7.19706184713445e-05,0.04550375592270754,0.0041859932938263,0.0001060692943696719,0.04506456459333903,0.004224328211778285,0.00011878759002355288,0.04500457376871898,0.004260210965462576,0.0001307403294395155,0.04538666850350203,0.004274058725149107,0.00012326264140273625,0.045754055257403205,0.00632040348522259,0.0004451436759561323,0.07714210204500514,0.9665003070648105,0.001629655935417452,0.04602711399357555,0.9746429977165049,0.00010906292182695081,0.045334929660525894,0.9770174486654742,7.17828051977066e-05,0.045247900249471215,0.9777463975158204,6.729279411346903e-05,0.04506558886014891
18.0808,1.5842635625943522,1.9222969380481474,1.1739361836685236,-0.37201077339894295,0.025087921624090667,0.08561864190531963,-0.9487380218619258,-12.379162913048019,1.5294119436354159,-7.928332083015,6.343190656595587,-5.111535059329794,0.07346346802010448,0.7734978444763155,-3.9010510859757264,23.21179636057146,-6.715061356360039,12.80590614240845,-11.360129650623438,6.641815360908193,6.856060580792007,6.707255284578824,6.879257000632226,0.0006370735637045648,9.234038879289594e-06,0.04498041629069386,0.0011465855044914793,1.6636206086278706e-05,0.04197684781136785,0.001539807287815583,2.1740884020872342e-05,0.04496840807414109,0.0018956724826861672,2.8844596100077448e-05,0.04499816088270532,0.0021783407761885084,3.8653398001658476e-05,0.045003528703799825,0.002345057804433408,3.98978558255216e-05,0.04499513302950705,0.0025127592951492772,4.242535305988396e-05,0.04498482156607172,0.0026817002925696586,4.626260226803588e-05,0.04499583659604069,0.0028467917474187926,5.095973957369883e-05,0.04498491146674112,0.0030781585240201447,5.6063796548806856e-05,0.04196936416044565,0.0034029597336414615,6.137989757375596e-05,0.04497162373678641,0.0038189965013439063,7.35998071205535e-05,0.04500639382135143,0.004063802342431948,7.605796400528323e-05,0.04554927893551009,0.004089900299319233,9.60929945070651e-05,0.04506404578709561,0.004114766518996266,0.00010956169278201897,0.045002231259732184,0.0041385612448832975,0.00012164972057927812,0.04538496500858301,0.0041559188429863315,0.00011813988216277463,0.04573852068421395,0.005952880956191898,0.0003675225290306917,0.07580070723812048,0.9639331664243094,0.00256714064050093,0.04656692905496779,0.974522160492171,0.0001208372243337783,0.04537547186260587,0.9769415776901459,7.587097532845483e-05,0.045270310982661675,0.9776774208855739,6.897663024626987e-05,0.04507024704806688
18.1137,1.1769570512437015,1.9703404727319889,0.9258434069249878,-0.36625971756598646,-0.08937703714766672,0.017698023052646415,-0.9508033984694695,-12.353734783192115,1.4011679746352645,-7.165262636525451,6.12243832563662,-4.690551023450369,-0.29999180919728224,8.404442094805347,-4.232667245892747,18.508925795209755,-254.6795068718789,-313.6017907385549,18.25107202810436,6.3393938502154885,6.879257456024736,6.145162714022959,4.9847627292104395,0.0006279394048158128,9.134158888752193e-06,0.04498105587941213,0.0011301052571846921,1.6480247306787297e-05,0.042844299680930904,0.0015180824826914118,2.172480512417119e-05,0.044957962246887646,0.001866588013892685,2.9084468793481974e-05,0.04499785230719045,0.002139670064413355,3.8670711775152375e-05,0.04500337131995388,0.0023051765356453388,3.9881268788069784e-05,0.044994703185050756,0.0024701638205986707,4.259547455060586e-05,0.04498344400199857,0.0026349748454382086,4.6725447131449397e-05,0.044995605752136555,0.0027952160723621225,5.157567505667027e-05,0.04498572384774079,0.003021320706416578,5.683781760356723e-05,0.04283954635442395,0.003339944643482037,6.301509015942518e-05,0.0449612563107502,0.0037408858784152782,7.811062292862822e-05,0.045006433364220264,0.003983813768404344,7.998857402760481e-05,0.04559915864285816,0.003998846876855142,9.105342246409113e-05,0.0450637199040213,0.0040139149038296365,0.00010085161516662883,0.04499999591296431,0.004028781111114314,0.00010978013376898464,0.04538744878238763,0.004042501357507024,0.00011341748547930681,0.045726088426111866,0.005642909476578793,0.00030997147961310317,0.0745916414861351,0.9594097871681545,0.0045233792561549975,0.047951791736361195,0.9743880359445917,0.0001341245475791423,0.04542665828428339,0.9768617740293445,7.980366080145452e-05,0.04529500523156247,0.9776072244747376,7.019641083642482e-05,0.04507510866177806
18.1466,0.7746648668836287,2.0145477064700947,0.7005910620801077,-0.3600041453892019,-0.25293612657151615,0.04638514476073704,-0.9223738801195385,-12.07744539663562,1.2620223866624125,-6.556796340239233,-2.2499490295732922,-14.99996185748153,0.2999977484391616,16.851840017904312,-10.048943172037605,10.79460852346643,524.7254718063186,0.0021916428016330405,-18.251280262031834,6.566966731055634,5.128153520138812,4.8199015826772715,6.8792582526612085,0.0006189043535514216,9.035051264391031e-06,0.04498166626141352,0.0011137833989274374,1.632185825725415e-05,0.043636443972550315,0.0014963810179579285,2.170146473348384e-05,0.044936902254254854,0.001837364548285775,2.922346560691054e-05,0.04499748981253059,0.0021012423595037815,3.842770490957469e-05,0.04500319415110379,0.0022654363441824187,3.974019146291884e-05,0.04499426617446322,0.0024274933853198795,4.267043527879125e-05,0.04498192067540452,0.0025878893177296437,4.708552770856575e-05,0.044995312093239676,0.0027430655136574896,5.215055870463241e-05,0.0449865235646829,0.0029637973240273447,5.7523382389233916e-05,0.04363601037794764,0.003275343232878072,6.46014106039651e-05,0.044940300218370144,0.0036588485306769274,8.203734773835057e-05,0.045006446827401944,0.003900137218491321,8.367654991302148e-05,0.04565315326180113,0.003908464926673753,9.038195018139014e-05,0.04506365138618476,0.003916874377348872,9.70405264807632e-05,0.044997825202751425,0.00392526543435405,0.00010351567676026424,0.04539429688976433,0.003933466647650204,0.00010903470985682081,0.0457157667285525,0.005376501186979119,0.00026640828959967377,0.07347390743471102,0.949811058070381,0.009598729097773123,0.05299021790474017,0.9742391046850444,0.00014893125954740428,0.04549067895187832,0.9767782781186857,8.349591065877818e-05,0.045321987152444836,0.9775362469819727,7.097749276479165e-05,0.04508019773616323
18.1794,0.3857758636462812,2.050859042120746,0.491819198168219,-0.29895093203516027,-0.5053221925995997,0.03909408171934033,-0.8368458746634865,-11.523454484642452,0.9316713278741781,-6.201932122790527,14.999985835888255,-14.999889808957859,-0.29999865472294984,23.55298557205474,-9.528842598531261,-2.8313068876427763,-787.0180998449179,-0.002958290772719678,18.25124387549405,4.252860933477753,6.5659789613464,6.879258655740618,3.9455984059663645,0.0006099679597959312,8.936393755490514e-06,0.04498222055644388,0.001097621378888076,1.616202003936182e-05,0.04370394580670708,0.0014746870358887487,2.169398206917923e-05,0.04487631135261186,0.001808095928900145,2.9268619385629654e-05,0.04499706633435846,0.0020632499146887515,3.799244481502984e-05,0.04500299302131116,0.0022259368439128666,3.9499500269552396e-05,0.044993821086608085,0.0023848415596796125,4.265182564026668e-05,0.04498022110495748,0.002540565863724431,4.732345400521157e-05,0.044994946286675525,0.0026904115720640808,5.265394159340816e-05,0.04498728533221429,0.0029057056382400903,5.8091685787253804e-05,0.04370337624164288,0.003209151617999232,6.619161487883905e-05,0.044879831292172066,0.003573716319200152,8.513221147677481e-05,0.045006426125317904,0.0038129997492837506,8.713746920757055e-05,0.04571062223021853,0.003816883105160574,9.158182151317929e-05,0.045063720319188226,0.0038207888837968845,9.608549355198926e-05,0.04499565001140601,0.0038246931865783236,0.00010057224777572652,0.04540897744154427,0.003828569243641468,0.00010489740400873621,0.04570857957135925,0.0051437403804409105,0.00023276080653820874,0.07242203041755879,0.9170857884828046,0.03272526958757657,0.08971249505317345,0.9740737709091731,0.00016533377587133328,0.045570243182137204,0.9766913125486154,8.696557007022e-05,0.04535132732886542,0.9774648092205381,7.143776143437577e-05,0.04508550756902776
18.2123,0.019449027330768927,2.0766170825748858,0.2875216147230256,-0.27795765806977807,-0.7044996856761907,0.07464391188809202,-0.6837725660184402,-10.749168712681557,0.618418164077756,-6.295009097361333,-10.87261172170694,-14.999987060427216,0.29999655226051114,23.592426482427047,-21.663059605361582,-13.615142993820458,-101.38831565700016,132.70416781824255,-18.234979149233375,6.098783815148313,6.747300189157262,6.879257690415945,6.85071402590549,0.0006011305510131601,8.83740878277094e-06,0.04498271089442397,0.0010816202287903592,1.600115009771669e-05,0.043413290380399996,0.0014529962721553389,2.1690763733410024e-05,0.044400438581534085,0.0017788635328895223,2.9232396010622316e-05,0.04499658328026739,0.0020257999046490527,3.7450010039698465e-05,0.04500275912814999,0.0021867410365625723,3.919580735029497e-05,0.044993389641094145,0.00234229902809,4.2542531589613366e-05,0.04497838901329739,0.002493158777660168,4.740708606426285e-05,0.04499451850765069,0.0026373967676686853,5.3014804395396054e-05,0.04498800293010394,0.002847207344075992,5.849829416409839e-05,0.043411998870309484,0.0031412459998218087,6.790561817742241e-05,0.04440056486614189,0.003486438074973894,8.727824422625847e-05,0.045006351432519895,0.0037224802209753173,9.051952830843284e-05,0.04576819103206242,0.003723791139965062,9.309196519551204e-05,0.04506339868820566,0.003725104794452066,9.568408934481796e-05,0.04499344117948705,0.0037264183703238254,9.827481625449808e-05,0.045427264198736654,0.003727729546223391,0.00010083969741807788,0.04571185677767462,0.00493756427930882,0.00020617610113209467,0.07141639378956419,0.429108859298556,0.4879769291842487,0.08363758521348869,0.9738902043572396,0.00018356655193353595,0.04566748441633666,0.9766009431329034,9.036941571226632e-05,0.04538271479588845,0.9773930237911563,7.178542938180083e-05,0.04509086713230728
18.2452,-0.320096827976401,2.0862719661243108,0.07403731329896351,-0.3960523375616785,-0.7605096965094122,0.26476022208128563,-0.4912858625646947,-9.973586351987102,-0.09373778652383737,-6.742596154682684,-14.205672408053152,-10.63744250287064,-0.2994639647113607,8.120043621695585,-30.534014937298302,-20.04146865437325,-24.162014219590393,2.8390297856824462,0.04492515908946205,6.8067186137396485,6.879251044105324,6.879239737468072,6.805179288281591,0.0005923932681459901,8.737282867170218e-06,0.044983161147365974,0.0010657814913662613,1.5838737424097453e-05,0.0423828678653436,0.0014313339369092896,2.166233524604935e-05,0.03664052258101693,0.0017497325696575845,2.9130963231937833e-05,0.04499604519805185,0.0019889232369592856,3.687666768976709e-05,0.045002484583424006,0.0021478763827560135,3.886465380655911e-05,0.044992992630959884,0.0022999501642068723,4.2348863883127734e-05,0.04497648623501518,0.0024458460051027947,4.731277255737428e-05,0.044994054493209173,0.0025842493363433675,5.314743132531678e-05,0.04498870226795404,0.0027885376629249413,5.866968115105124e-05,0.042374641639185404,0.003080871223252572,6.03747765692374e-05,0.03546214867887062,0.003397930498513129,8.850757646076436e-05,0.04500619630151363,0.0036284468746938794,9.403334628143853e-05,0.04581505107979714,0.003629080667441681,9.471047252338089e-05,0.04506218000403439,0.0036297150798457346,9.53897146063313e-05,0.04499120426495574,0.003630349466874636,9.606890344919068e-05,0.04544474473103226,0.0036309833849194817,9.674616130390929e-05,0.04573607288708971,0.004753022956694975,0.0001845413226138429,0.06989776457161115,0.06074727761030583,0.3683615816882504,0.0899996722816108,0.9736859264496986,0.0002042779075406929,0.045784569687753185,0.976506967809157,9.397532374610937e-05,0.045416155777321256,0.9773207850531006,7.223873805599965e-05,0.045096134327396314
18.2781,-0.6418853625288962,2.0670277442522096,-0.15812372588450185,-0.5158257944333356,-0.7193354479535297,0.4333113285974015,-0.27471839986297936,-9.706646340295318,-1.0975193773741467,-7.401443585332543,-14.99997951510385,-10.544111644135038,-0.2979870856388697,-5.458475643786326,-13.252474917321011,-15.494063022195965,-0.00037959011083393173,-135.54318869882036,-0.061187976333579086,3.4213445022440427,3.413526936841417,2.9502016746481647,2.9601167063746425,0.0005837576401926302,8.63562795336001e-06,0.0449835399477427,0.001050108345124678,1.5673146241583863e-05,0.04298446740513033,0.001409779465258245,2.1554471651044474e-05,0.039030740717383744,0.001720742177023629,2.8990392633955678e-05,0.044995439297915614,0.00195260642095808,3.63168160012065e-05,0.04500216485266058,0.0021093559184762753,3.852046427973785e-05,0.044992633211054414,0.0022578693116753696,4.2080852531502327e-05,0.04497440809163906,0.0023987946170379183,4.705138806487599e-05,0.04499354006131521,0.0025312530050281717,5.299633131519732e-05,0.04498935361631428,0.0027295994987234576,5.893816420148322e-05,0.042980144604635784,0.0030114700846614094,6.940113859116207e-05,0.0305260859283623,0.0033082012584389224,8.972924007420834e-05,0.04500594680702519,0.0035309768620459293,9.747001264795052e-05,0.045838124472706646,0.0035328519229634514,9.622874447822852e-05,0.04505986132669016,0.0035347325329035963,9.498254694213775e-05,0.04498882711770664,0.0035366128603262444,9.373660654839113e-05,0.045460801997737034,0.0035384895465383533,9.2493838381128e-05,0.04579232101390063,0.004586728526459705,0.0001662944302352688,0.06735108582311242,0.03248235940153493,0.02826491820877089,0.08997269209553992,0.9734569168532005,0.00022900959649839984,0.04593066597722021,0.9764089047896926,9.806301946472864e-05,0.045452895235374886,0.9772478809806371,7.290407246348942e-05,0.04510130007456137
18.3109,-0.9631156938211184,2.0234275310373087,-0.40978322953288276,-0.5744337159627263,-0.614495534361277,0.5823750406900537,-0.0061182634808986626,-9.886089409822496,-1.5331840085249868,-7.9107986524959095,-14.999991993828516,-14.999986767678944,-0.29999859196554035,-7.38612799618497,-4.89855108458435,-12.044291771293107,-0.0001074068379296182,912.5680861510945,18.251310298281098,0.5137747750975836,0.20000291818181354,3.552164413432221,3.245391790050073,0.0005752253569414278,8.532283251202167e-06,0.04498389803407496,0.001034607346852096,1.5500998272582162e-05,0.043767556484637045,0.0013884908672927793,2.128859796546607e-05,0.044236720291654236,0.0016919308546251084,2.8811322398520802e-05,0.044994724318838566,0.0019168446634369519,3.576175752112718e-05,0.04500180129947415,0.0020712199558418887,3.8135962634386354e-05,0.044992274079247704,0.0022161398815854273,4.172943008994193e-05,0.04497194697222819,0.0023521599889937406,4.663462804417839e-05,0.04499294868865439,0.002478729500789032,5.252350423913964e-05,0.04499000981959431,0.0026707833815342893,5.8816117189167584e-05,0.04376829113143949,0.002942189013424118,6.928107123729229e-05,0.04424031523528915,0.0032178278353497364,9.037342308918509e-05,0.04500554675079114,0.0034301842895786117,0.00010079257246731695,0.04585686231605534,0.003435229044820127,9.762287814332544e-05,0.04505675912621316,0.003440321266024533,9.441126687906426e-05,0.04498610327132086,0.0034454116568066015,9.120120351964266e-05,0.04547325265376426,0.003450478252547132,8.801129399122106e-05,0.04586351244013643,0.004436513419426844,0.00015021510703286167,0.06448611072928735,0.022581991929657336,0.009900367471877598,0.08881968017247116,0.9731970027438271,0.0002599141093731841,0.04612495564733005,0.9763062152375886,0.00010268955210370419,0.04549555212779895,0.9771742052923268,7.367568831010484e-05,0.04510671694181653
18.3438,-1.291898258843275,1.9702060041326706,-0.6766549311537999,-0.7074902829564292,-0.46726215580659747,0.5535242832274376,0.1472554008159436,-10.12890252580018,-1.6942200010285215,-8.3067452183072,-14.999995524743362,14.999967288707541,0.2999987986145092,-8.159770605949998,-3.49775457337385,-7.609076276532462,2.966396280278521e-06,-912.5674800570333,-18.251325539395083,3.2453900122261925,3.552162526195485,0.20000279113539995,0.5137752756587397,0.0005667980747008718,8.427282240556055e-06,0.04498433753278016,0.0010192866120876975,1.5320734764398737e-05,0.04306147295530078,0.001367365616866193,2.112525042658615e-05,0.044292879534011266,0.0016633353120277363,2.8595542597372228e-05,0.04499387105187796,0.0018816584666836594,3.518619675329298e-05,0.045001391175289465,0.0020335377759499547,3.768217989193398e-05,0.04499189209280519,0.0021748616992965882,4.1278182288839365e-05,0.04496913171892126,0.002306103146492007,4.6056842501732544e-05,0.04499232308612867,0.002427005769993327,5.172373079570529e-05,0.04499077612956392,0.0026125543775491716,5.82290039851177e-05,0.04304894351616343,0.002873099235982309,6.908977744180958e-05,0.04429820362016893,0.003127402264311468,9.042557103826861e-05,0.04500499850490101,0.0033263265908106614,0.00010385769876794988,0.04587231874741754,0.0033363781551124893,9.885088970763698e-05,0.04505291424853934,0.0033466294603190865,9.369180570544638e-05,0.04498301254414385,0.0033568644137650094,8.854724304159133e-05,0.045468178972567455,0.0033670033617263276,8.34748908208031e-05,0.04595116260523458,0.004300682874571147,0.00013583054485569776,0.06187046894781343,0.017699242483390006,0.004882749446267324,0.08682477371231537,0.972897751785042,0.0002992509587852773,0.04639095200739037,0.9761984834136824,0.00010773182390606927,0.04554556949079033,0.9770998071143746,7.439817795245865e-05,0.045112669126851974
18.3767,-1.6292562296152695,1.9123565032076801,-0.954149411798218,-0.8026150616877077,-0.2692476451693533,0.5105909351791389,0.2640728989786972,-10.397148530678136,-1.8092059161554697,-8.556887582665226,-14.99999542722543,-14.999966842816061,-0.2999990930051079,-8.070081968399016,0.74733537869446,-5.560071466389433,7.254432586964316e-05,912.5680492385862,18.251291235062578,0.5137743845192052,0.20000225567988456,3.552163274555829,3.245391571258664,0.0005584771676440685,8.320907056803216e-06,0.044984903699630534,0.0010041542272489193,1.5132384838777943e-05,0.04445015889668079,0.0013463966421761312,2.0968974690061914e-05,0.04428469704362576,0.0016349920751009383,2.8343236926797672e-05,0.04499284973510957,0.0018470798550102425,3.457861167341656e-05,0.04500093164372535,0.0019963877481831644,3.715002776679024e-05,0.044991484271311714,0.002134138235738,4.072346355858866e-05,0.04496606757504541,0.0022607809760846233,4.532217040738384e-05,0.04499171160468789,0.0023763726097770165,5.063316021630968e-05,0.04499170033276033,0.0025553920079307603,5.716236961841185e-05,0.04445553568200876,0.0028045998683060938,6.849936767621473e-05,0.044286883270071055,0.0030376819623946644,8.972030191680368e-05,0.04500425210083568,0.0032201643682678105,0.0001061622225428515,0.04589244164339952,0.003237049210553437,9.932894455905343e-05,0.04504801793255611,0.003254241967040906,9.238749327818072e-05,0.04497959804454297,0.0032712901329145887,8.557428085042038e-05,0.04541262587740948,0.003288006918672102,7.899644305422776e-05,0.04606327985825601,0.0041776794233423075,0.00012300345122883875,0.059696850303008836,0.01484689172891327,0.0028523507544767446,0.08505581483933981,0.9725478019880441,0.0003499497969978654,0.046763096367448784,0.9760854261133243,0.00011305730035825171,0.04560355144725679,0.9770248331146429,7.497399973161179e-05,0.04511924066778703
18.4096,-1.9755638267759774,1.8529874410978286,-1.2386854423351688,-0.8390363815746475,-0.07555635692374363,0.42471304930033593,0.3965146247022441,-10.662446092533875,-1.7846378566695127,-8.73967053450548,-14.999993042388095,14.999986000100911,0.29999767088671025,-1.7148233505440955,0.761080011225599,-6.832210038866301,2.4111514331664945e-05,-220.98018226893157,-18.25123872260712,0.9374565490916464,1.2468799654966092,0.20000632650696945,0.5111249568150436,0.0005502637602838597,8.213407360208766e-06,0.044985601576437294,0.0009892182093258187,1.4936017923100838e-05,0.04480017294556867,0.0013255931540441907,2.08034881319401e-05,0.04434400843068524,0.00160693608076733,2.8055994333607915e-05,0.04499161174402918,0.0018131445188818744,3.3935336128368235e-05,0.04500041891725958,0.0019598518820662116,3.653586611695308e-05,0.04499104382930248,0.0020940708511163197,4.0067384621680074e-05,0.044962818334582245,0.0022163363227090246,4.4444653375599254e-05,0.04499115223636498,0.0023270725985408726,4.930001123614381e-05,0.04499278947274454,0.0024997546698218368,5.5637338108923945e-05,0.0448052971418515,0.002737201198152694,6.739867015339923e-05,0.0443471658155156,0.0029496382554713278,8.80437069233363e-05,0.04500324945325208,0.0031133625543162888,0.00010680181395152212,0.04591154814710381,0.0031393064012529715,9.77428093004658e-05,0.045041669118868595,0.003164712676890714,8.952929015019203e-05,0.04497582633998145,0.003189480778758631,8.180935415595848e-05,0.04532830082940484,0.0032133590772932597,7.464784137884213e-05,0.046167293780229185,0.0040660850291407355,0.00011159439420157144,0.057923095077986424,0.013001160646355484,0.001845731082557786,0.08275614934833794,0.9721314279819071,0.0004163740061370579,0.04730032220822088,0.975966910198115,0.00011851591520926058,0.04567055356889188,0.976949506750983,7.532636366021685e-05,0.045126558893315634
18.4424,-2.327177348581397,1.794717847317478,-1.5297831116880436,-0.8972760306837702,0.06143125919682542,0.1547977713843805,0.4630915110617786,-10.718819553880872,-1.759617953260112,-8.964274035745644,-14.999992249741132,7.735437287466854,-0.29999736669966837,0.8853854387171457,2.9197902395441324,2.0326370374730103,68.65576167848349,220.9799911951413,18.24997214076858,2.417950892112708,1.8780059287809283,2.924593440699783,2.844039418927826,0.0005421589208206472,8.104839463212558e-06,0.04498640794085235,0.0009744860687914192,1.4732140534399182e-05,0.0448879929176876,0.0013049683522811841,2.062480176300661e-05,0.04407849354453524,0.0015791995672310457,2.7736513536285006e-05,0.04499009308551321,0.0017798811021997396,3.326341668213455e-05,0.04499984939758139,0.001924004487036578,3.5847395029633574e-05,0.0449905687865841,0.0020547534679261235,3.931738319019669e-05,0.04495949468647339,0.0021728976273942247,4.343869531480001e-05,0.04499068306625853,0.002279307483111374,4.776511542949819e-05,0.044994020585101616,0.0024460339249622416,5.3720744859595506e-05,0.04489316698094343,0.0026714607165688677,6.574048158382739e-05,0.044079040567111656,0.0028644838136401597,8.515444183116695e-05,0.045001911529962725,0.003008804491561428,0.00010455806275486043,0.045942240007820226,0.0030459991959809604,9.330720527201037e-05,0.045033661374634985,0.003079972426189283,8.474025070143035e-05,0.04497169932706396,0.003112300758175618,7.718002058301343e-05,0.045268714578244135,0.0031429026193201736,7.04564579730851e-05,0.04621013307063656,0.003964599195946149,0.00010148583319458714,0.05629739506725639,0.01171939018204657,0.0012817704643089097,0.08063303928062425,0.971626337638701,0.0005050903432060415,0.0481025739054908,0.9758428916471827,0.00012401855093237423,0.04574757383584172,0.976874054750897,7.5452000085453e-05,0.0451347208098103
18.4753,-2.67971176940317,1.7385224267450319,-1.8233420552742101,-0.870815947418872,0.17351432300218636,-0.1211495095034119,0.49414442999162567,-10.689713207859354,-1.6636321584795275,-8.897452700808666,-12.742988386338764,14.999979718701182,0.2999560330105437,18.866001164840547,2.824728625578387,14.83348298882695,53.59589900688714,-251.05345356105653,-18.249952965779443,6.748622409470443,6.879260977396916,5.7323703966655755,6.222230161937052,0.0005341632116998797,7.99570912076744e-06,0.044987283925564454,0.0009599635839094146,1.4522484882004481e-05,0.04492546952552916,0.0012845363631704629,2.043198911072201e-05,0.034166451177968474,0.0015518124267004467,2.7387140530598186e-05,0.04498820504485644,0.0017473162404105526,3.256486178918696e-05,0.04499922080921092,0.0018889117673703852,3.509271966619307e-05,0.04499006703506064,0.0020162658223083227,3.8487645617800546e-05,0.044956265637065,0.0021305600627044303,4.233756468979284e-05,0.044990331119889045,0.0022331994947579125,4.610798835346142e-05,0.044995353900153,0.002394501755823022,5.153216913921875e-05,0.04493085352226707,0.0026079230582518828,6.353765831698423e-05,0.042580645487377326,0.0027835899140063354,8.089389963382575e-05,0.04500013639983404,0.002910530216925954,9.827427463547405e-05,0.04597029066706309,0.0029594136115320426,8.658558444891644e-05,0.04502523116055385,0.003001234418812223,7.873800737706064e-05,0.044967374713414075,0.003040108678668345,7.219207950727186e-05,0.04523012806540319,0.003076413442019451,6.648917730072328e-05,0.04622642381107925,0.003871987086191739,9.261210975440936e-05,0.05450610586458391,0.010780199115621779,0.0009391910664247967,0.07902825006613368,0.9710009334513211,0.000625404187380223,0.04934310079169526,0.9757135067963897,0.00012938485079308807,0.04583524546493956,0.97679872124544,7.533350545699172e-05,0.04514375650959306
18.5082,-3.022094346537311,1.6857503366103268,-2.107012375054148,-0.7873880021429085,0.2482747084439631,-0.36634522960529453,0.4810274538483784,-10.069508341217501,-1.570771439071156,-8.40981367977093,-10.981065596995101,6.746795998136748,-0.2999967363370664,28.201454549155926,-0.5587371355939902,5.223735571337832,197.19567878344924,108.88853276948424,18.25120777958813,6.827317555359148,5.859307329991225,6.531792171784195,6.879261402424547,0.0005262756697413456,7.887541958534282e-06,0.04498818367346921,0.0009456511503579827,1.4312433551432015e-05,0.04494624142003239,0.0012643081941785793,2.0228168991882567e-05,0.04398596936932288,0.001524803891822809,2.7008534877637695e-05,0.044985838696984325,0.001715477501328138,3.1838739082414724e-05,0.04499853479209553,0.001854621204775573,3.429056259481192e-05,0.044989557959325646,0.001978663340776293,3.7602481532029105e-05,0.04495335780276895,0.0020893673549047566,4.1192707799675906e-05,0.04499010482915688,0.002188724906856173,4.447458790174068e-05,0.04499674306588792,0.002345224258580972,4.9277497242050556e-05,0.044951888644879666,0.002547025074282514,6.0897983969370084e-05,0.04398655056638429,0.002708141148161335,7.5448765845e-05,0.04499779470430791,0.0028221752642456476,8.835495268030704e-05,0.04599753658515678,0.002880525879348265,7.888773218377981e-05,0.04501872912255306,0.002928665267227085,7.256915158513774e-05,0.04496338723678868,0.002972683518892786,6.742515977555883e-05,0.045193718493593334,0.0030135245406964217,6.28889013230289e-05,0.04623838366849417,0.0037869375003409846,8.504958585075512e-05,0.052497785264330514,0.01005794704174595,0.0007222520738758201,0.07733569087519129,0.9702142903708979,0.0007866430804227334,0.051299801782818504,0.9755792469805297,0.00013425981585989116,0.04593326822210228,0.9767237641456967,7.495709974355605e-05,0.045153593182119436
